n,rep_id,seed,dim_y,support_size,p_x,propensity,beta_scale,alpha_scale,smoothing_epsilon,model_type,crossfit,n_folds,split_frac,aipw,n_eval,dual_computation_mode,runtime_seconds,ot_solve_count,ot_cache_hits,ot_runtime_seconds,solver_status,solver_warning_count,model_warning_count,observed_unique_atoms_arm0,observed_unique_atoms_arm1,dual_lower_first_term_estimate,dual_upper_first_term_estimate,dual_lower_first_term_se,dual_upper_first_term_se,dual_ATE_norm_sq_estimate,dual_lower_VarITE_estimate,dual_upper_VarITE_estimate,dual_lower_se,dual_upper_se,dual_lower_ci,dual_upper_ci,oracle_lower_first_term,oracle_upper_first_term,true_ATE_norm_sq,oracle_lower_VarITE,oracle_upper_VarITE,oracle_computation_mode,oracle_n_units,oracle_solver_warning_count,oracle_ot_solve_count,oracle_ot_cache_hits,oracle_ot_runtime_seconds,oracle_runtime_seconds,dual_lower_covers_oracle,dual_upper_covers_oracle,any_anticonservative
500,15,1500501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,301.857,500,0,300.74876141548157,ok,0,8,153.5,73.0,-0.03750772614070883,10.25015050674706,0.10530774474956021,0.24710313403386538,0.014282993197279416,-0.05179071933798825,10.235867513549781,0.11068881493178752,0.23547068267445168,-0.26873681009571115,10.697381571006765,0.3628096252090705,9.62927800735115,0.0016062698540934164,0.3612033553549771,9.627671737497057,full,500,0,500,0,202.49734377861023,202.624,True,True,False
500,16,1600501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.091,0,500,0.0,ok,0,0,147.0,84.0,0.4122382325714039,10.062483719925643,0.0881394485624593,0.21370908959563148,0.21315918367347353,0.19907904889793038,9.849324536252169,0.16558424859286858,0.11233925114204114,-0.12546011475121915,10.06950542254077,0.367484285526089,9.627623979779615,0.0015672771512604642,0.36591700837482855,9.626056702628356,full,500,0,500,0,203.28905844688416,203.405,True,True,False
500,16,1600501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,235.1,500,0,234.6013970375061,ok,0,8,147.0,84.0,0.2717344320547785,10.344938821330599,0.08709901081662653,0.23553118899918643,0.21315918367347353,0.058575248381304956,10.131779637657125,0.17758074968454043,0.13013727054084184,-0.2894766253480169,10.38684400096352,0.367484285526089,9.627623979779615,0.0015672771512604642,0.36591700837482855,9.626056702628356,full,500,0,500,0,203.28905844688416,203.405,True,True,False
500,17,1700501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.057,0,500,0.0,ok,0,0,153.5,71.5,0.3765356517892147,9.710706644755748,0.07916446657095844,0.19881153270464016,0.00794285714285731,0.3685927946463574,9.70276378761289,0.07824818004758918,0.19451544930551148,0.21522917989727697,10.084007062688318,0.3762766270508848,9.625191786329196,0.001245275489052574,0.37503135156183226,9.623946510840144,full,500,0,500,0,197.6472089290619,197.752,True,True,False
500,17,1700501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,224.865,500,0,224.4717676639557,ok,0,8,153.5,71.5,-0.003325795848174259,9.93440184506624,0.09903500758578752,0.23523025844681722,0.00794285714285731,-0.01126865299103157,9.926458987923382,0.10004350009684088,0.23107215588432667,-0.20735031006816912,10.379352091286687,0.3762766270508848,9.625191786329196,0.001245275489052574,0.37503135156183226,9.623946510840144,full,500,0,500,0,197.6472089290619,197.752,True,True,False
500,18,1800501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.061,0,500,0.0,ok,0,0,157.5,66.5,0.3075534369588952,9.364802295865308,0.07683665237491556,0.2006184823285393,0.06481723356008762,0.24273620339880758,9.29998506230522,0.10488404774732656,0.26189695873192004,0.03716724726126813,9.813293669080355,0.3604880443250997,9.642095061015755,0.0016310063849666655,0.358857037940133,9.640464054630788,full,500,0,500,0,188.84923934936523,188.957,True,True,False
500,18,1800501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,230.281,500,0,229.94657063484192,ok,0,8,157.5,66.5,0.061997327546576046,9.909013091129138,0.0939195111205199,0.2473126759657933,0.06481723356008762,-0.002819906013511571,9.84419585756905,0.09828957490750732,0.30838088888838355,-0.19546393288797773,10.44861129331073,0.3604880443250997,9.642095061015755,0.0016310063849666655,0.358857037940133,9.640464054630788,full,500,0,500,0,188.84923934936523,188.957,True,True,False
500,19,1900501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.069,0,500,0.0,ok,0,0,160.5,74.5,0.3155701158122282,9.739178713925547,0.08285492428850286,0.2089646720943804,0.023469387755102423,0.2921007280571258,9.715709326170444,0.08464523608249128,0.20178107712491936,0.12619911387255262,10.111192970096985,0.3712743147453884,9.625650014679577,0.0020746223784099123,0.3691996923669785,9.623575392301166,full,500,0,500,0,160.97953152656555,161.074,True,True,False
500,19,1900501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,402.1,500,0,401.7429780960083,ok,0,8,160.5,74.5,0.10904023035751187,10.089802509676606,0.10088097351088107,0.23942353008719866,0.023469387755102423,0.08557084260240945,10.066333121921502,0.10367853025421625,0.23221498617048938,-0.11763534266590077,10.521466131486129,0.3712743147453884,9.625650014679577,0.0020746223784099123,0.3691996923669785,9.623575392301166,full,500,0,500,0,160.97953152656555,161.074,True,True,False
500,20,2000501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.063,0,500,0.0,ok,0,0,148.5,78.5,0.4890893173068945,9.857129130383388,0.08819357810416241,0.2105464468606075,0.09927074829932293,0.38981856900757156,9.757858382084065,0.11882166565476639,0.13429944612165895,0.15693238374116955,10.021080459626194,0.36402547585622047,9.631352259739176,0.0012034204586035542,0.3628220553976169,9.630148839280572,full,500,0,500,0,183.59552454948425,183.714,True,True,False
500,20,2000501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,237.486,500,0,237.20599508285522,ok,0,8,148.5,78.5,-0.022564119712833494,10.19060213068631,0.10750184120402824,0.24336700100836162,0.09927074829932293,-0.12183486801215643,10.091331382386986,0.1545954916915471,0.167860476265265,-0.4248364638998499,10.420331870294646,0.36402547585622047,9.631352259739176,0.0012034204586035542,0.3628220553976169,9.630148839280572,full,500,0,500,0,183.59552454948425,183.714,True,True,False
500,21,2100501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.032,0,500,0.0,ok,0,0,159.0,67.0,0.35280038296301847,9.529247893291416,0.07436342201672992,0.20590375751207676,0.027346031746030036,0.3254543512169884,9.501901861545386,0.08405648714167505,0.23939236083233564,0.16070666375235115,9.971102266950782,0.3626751170989021,9.629462400519126,0.001001668295025515,0.3616734488038766,9.6284607322241,full,500,0,500,0,123.19760489463806,123.271,True,True,False
500,21,2100501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,153.586,500,0,153.37380242347717,ok,0,8,159.0,67.0,-0.15763344778609234,9.93120099342748,0.09959144586275688,0.24483352718344162,0.027346031746030036,-0.18497947953212238,9.90385496168145,0.093828484658168,0.2782707680449183,-0.36887993018610066,10.44925564499979,0.3626751170989021,9.629462400519126,0.001001668295025515,0.3616734488038766,9.6284607322241,full,500,0,500,0,123.19760489463806,123.271,True,True,False
500,22,2200501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.032,0,500,0.0,ok,0,0,155.5,72.0,0.4629367674402874,9.72685473981275,0.0812025605020326,0.21141998230804046,0.022244897959183205,0.44069186948110417,9.704609841853566,0.08320102181070904,0.2189273896056066,0.2776208632551829,10.133699640709924,0.3612534426991773,9.6571538680288,0.0020078107088778822,0.3592456319902994,9.655146057319921,full,500,0,500,0,117.90445375442505,117.981,True,True,False
500,22,2200501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,201.407,500,0,201.21350383758545,ok,0,8,155.5,72.0,-0.05583751157364552,9.965172052892862,0.10343385546217271,0.23962460950479686,0.022244897959183205,-0.07808240953282872,9.94292715493368,0.1000350483284249,0.24783363935779423,-0.2741475014482653,10.428672162232445,0.3612534426991773,9.6571538680288,0.0020078107088778822,0.3592456319902994,9.655146057319921,full,500,0,500,0,117.90445375442505,117.981,True,True,False
500,23,2300501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.028,0,500,0.0,ok,0,0,165.5,61.5,0.4745207779909402,9.233032810448181,0.08193871739133972,0.1924019104402535,0.06578231292516717,0.40873846506577305,9.167250497523014,0.11345940022113064,0.2494831997993385,0.18636212692484114,9.656228583877528,0.35665534541764615,9.641430794138545,0.00121381866377618,0.35544152675387,9.640216975474768,full,500,0,500,0,121.04145526885986,121.106,True,True,False
500,23,2300501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,195.659,500,0,195.45697903633118,ok,0,8,165.5,61.5,0.30005078872786906,9.310876698844542,0.10086299011180368,0.22969818416341317,0.06578231292516717,0.23426847580270188,9.245094385919375,0.10871278333639689,0.287092692250822,0.021195335804257837,9.807785722955627,0.35665534541764615,9.641430794138545,0.00121381866377618,0.35544152675387,9.640216975474768,full,500,0,500,0,121.04145526885986,121.106,True,True,False
500,24,2400501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.044,0,500,0.0,ok,0,0,156.0,76.0,0.33639082947172666,9.677791005837454,0.08227286860762204,0.20649660428729075,0.042377324263040236,0.2940135052086864,9.635413681574414,0.08931260674828714,0.16719079424158995,0.11896401261665462,9.963101616834578,0.3621867900373079,9.646266068295402,0.0010670034859161291,0.36111978655139176,9.645199064809486,full,500,0,500,0,135.95983457565308,136.051,True,True,False
500,24,2400501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,157.624,500,0,157.41067242622375,ok,0,8,156.0,76.0,-0.044173418146033164,9.971841922689105,0.10112174072783751,0.2330735639490534,0.042377324263040236,-0.0865507424090734,9.929464598426065,0.11607269363618346,0.19568596705998417,-0.3140490415245445,10.313002046143525,0.3621867900373079,9.646266068295402,0.0010670034859161291,0.36111978655139176,9.645199064809486,full,500,0,500,0,135.95983457565308,136.051,True,True,False
